# feeding artery ID, region ID
25,37
25,37
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,27
24,27
24,27
24,28
24,27
24,27
21,86
21,86
21,86
21,86
21,86
21,86
21,86
21,86
25,46
25,46
25,46
25,46
25,46
25,46
25,46
22,63
22,63
22,63
22,63
22,63
22,63
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,49
25,49
25,46
25,46
25,46
25,49
25,49
25,46
25,46
25,46
25,48
25,46
25,46
25,46
22,70
22,70
22,70
22,70
22,70
22,70
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
22,77
22,77
22,77
22,77
22,77
22,77
22,69
21,84
22,69
22,69
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,85
21,85
21,85
21,84
21,85
21,84
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
21,86
21,86
21,86
21,86
21,86
21,86
21,86
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,46
25,48
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,66
22,69
22,69
22,66
22,66
22,66
22,66
22,66
22,66
22,66
22,66
22,70
22,70
22,70
22,70
22,70
22,70
22,70
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,85
21,88
21,85
21,85
21,88
21,88
21,88
21,88
21,88
21,88
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
21,80
21,88
21,88
21,88
21,88
21,80
21,88
21,88
21,80
21,88
21,80
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,80
21,80
21,80
21,80
21,80
21,80
21,88
21,88
21,88
21,88
21,80
21,80
21,88
21,80
21,80
21,80
21,88
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,84
21,84
21,84
21,84
21,84
21,84
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
22,69
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
21,80
21,80
21,86
21,86
21,86
21,86
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,86
21,86
21,80
21,80
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
25,46
25,46
25,46
25,46
25,46
25,46
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,51
24,25
25,51
24,25
24,25
24,25
25,51
25,51
25,51
25,51
25,51
25,51
22,69
22,69
22,69
22,69
22,69
22,69
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
24,25
24,25
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
22,69
21,84
22,69
21,84
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,37
25,37
25,37
25,37
25,51
25,51
25,51
25,51
25,51
25,51
25,51
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,31
24,31
25,48
24,31
25,48
25,48
24,31
24,31
24,31
24,31
24,31
24,31
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
24,29
24,29
24,29
24,29
24,29
24,27
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
21,83
21,83
21,83
22,70
22,70
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
21,84
21,84
24,25
24,25
24,26
24,25
24,26
24,26
24,25
24,25
24,25
24,25
24,25
24,25
21,88
21,88
21,88
21,88
21,88
21,88
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,31
24,31
24,31
24,30
24,30
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
25,48
24,31
25,48
25,48
25,48
24,31
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,86
21,80
21,86
21,86
21,86
21,86
21,80
21,80
21,86
21,80
21,80
21,86
21,80
21,80
21,80
24,27
24,27
24,27
24,27
24,27
24,27
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
21,83
21,83
22,70
22,70
22,70
21,83
22,70
21,83
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,83
21,83
21,83
21,83
21,83
21,83
21,83
22,70
22,70
22,70
22,70
22,70
22,70
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
21,83
22,70
22,70
21,83
21,83
21,83
21,83
21,83
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,65
22,69
22,65
22,69
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
25,47
25,47
25,47
25,47
25,47
25,47
25,47
25,47
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
21,84
21,84
21,84
21,84
21,84
21,84
22,77
22,77
22,77
22,69
22,77
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,77
22,77
22,77
22,77
22,77
22,77
22,77
22,77
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
24,31
24,31
24,31
24,31
24,31
24,31
25,48
25,48
25,48
25,48
25,48
25,48
25,48
24,31
24,31
24,31
24,31
24,31
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
21,86
21,86
21,86
21,86
21,86
21,86
21,80
21,80
21,80
21,80
21,80
21,80
21,86
21,86
21,86
21,86
21,86
21,86
21,86
21,86
21,86
21,86
21,86
24,28
24,28
24,28
24,28
24,27
24,27
24,27
24,27
24,28
24,27
24,28
24,28
24,28
24,27
24,28
24,28
24,28
24,28
24,28
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
24,29
24,27
24,29
24,29
24,29
24,27
24,27
24,27
24,27
24,27
24,27
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
25,46
25,46
25,46
25,46
25,46
25,46
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
25,37
25,37
25,37
25,37
25,37
25,37
25,37
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,84
21,85
21,85
21,84
21,84
21,85
21,84
21,84
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
24,24
24,24
24,26
24,24
24,26
24,24
24,24
24,24
24,24
24,26
24,26
24,24
24,24
24,24
24,26
24,24
24,24
24,26
24,26
24,24
24,26
24,26
24,26
24,24
24,26
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,31
24,31
24,31
24,31
24,31
24,31
24,31
24,31
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
22,65
22,70
22,65
22,70
22,70
22,65
25,46
25,46
25,46
25,46
25,46
25,46
25,46
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
25,46
25,46
25,46
25,46
25,46
25,46
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,25
24,25
24,26
24,26
24,26
24,25
24,25
24,25
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,25
24,25
24,25
24,26
24,25
24,29
24,25
24,29
24,29
24,29
24,25
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,25
24,25
24,25
24,25
24,25
25,47
25,47
25,47
25,47
25,47
25,47
21,84
21,84
21,84
21,84
21,84
21,84
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
22,69
21,84
22,69
22,69
22,69
22,69
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,26
24,26
24,26
24,26
24,26
24,26
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,85
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
25,48
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
24,28
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
25,49
25,49
25,49
25,49
25,49
25,49
22,65
22,65
22,65
22,65
22,65
22,65
22,65
22,65
22,65
22,65
22,75
22,65
22,65
22,65
22,65
22,65
22,65
22,65
22,65
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,29
24,26
24,26
24,26
24,29
24,26
24,29
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,25
24,26
24,26
24,26
24,26
24,26
24,26
24,26
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,84
21,84
22,69
21,84
21,84
21,84
22,69
22,69
22,69
22,69
21,84
21,84
22,69
21,84
21,84
21,84
21,84
22,77
21,84
22,77
21,84
21,84
25,37
25,47
25,47
25,47
25,47
25,47
25,37
25,37
25,37
25,37
25,37
25,37
25,37
24,27
24,27
24,27
24,27
24,27
24,27
21,80
21,80
21,86
21,80
21,80
21,80
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,28
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
24,28
24,28
24,28
24,28
24,28
24,28
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,28
24,27
24,28
24,27
24,27
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,63
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
21,88
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
25,49
21,84
21,84
21,84
22,69
21,84
21,84
22,69
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,84
22,69
21,84
21,84
22,69
22,69
22,70
22,70
22,70
22,70
22,70
22,70
22,65
22,65
22,70
22,70
22,70
22,65
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,70
22,65
22,65
22,65
22,65
22,65
22,70
22,70
22,70
22,70
22,70
22,70
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,49
25,46
25,49
25,49
25,49
25,49
25,46
25,49
25,49
25,46
25,46
25,46
25,49
25,46
25,49
25,49
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,46
25,49
25,49
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
25,51
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
22,69
21,88
21,88
21,88
21,88
21,88
21,88
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
25,37
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
21,84
21,84
21,84
21,84
21,84
21,84
21,84
21,85
21,85
21,85
21,84
21,85
21,84
21,84
21,84
21,84
21,84
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
24,26
25,37
25,37
25,37
25,37
25,37
25,37
25,37
24,31
24,27
24,31
24,31
24,31
24,27
24,27
24,27
