0.0	0.0	0.0
1.0	0.0	0.0
2.0	0.0	0.0
3.0	0.0	0.0
4.0	0.0	0.0
5.0	0.0	0.0
6.0	0.0	0.0
7.0	0.0	0.0
8.0	0.0	0.0
9.0	0.0	0.0
10.0	0.0	0.0
11.0	0.0	0.0
12.0	0.0	0.0
13.0	0.0	0.0
14.0	0.0	0.0
15.0	0.0	0.0
16.0	0.0	0.0
17.0	0.0	0.0
18.0	0.0	0.0
19.0	0.0	0.0
20.0	0.0	0.0
21.0	0.0	0.0
22.0	0.0	0.0
23.0	0.0	0.0
24.0	0.0	0.0
25.0	0.0	0.0
26.0	0.0	0.0
27.0	0.0	0.0
28.0	0.0	0.0
29.0	0.0	0.0
30.0	0.0	0.0
31.0	0.0	0.0
32.0	0.0	0.0
33.0	0.0	0.0
34.0	0.0	0.0
35.0	0.0	0.0
36.0	0.0	0.0
37.0	0.0	0.0
38.0	0.0	0.0
39.0	0.0	0.0
40.0	0.0	0.0
41.0	0.0	0.0
42.0	0.0	0.0
43.0	0.0	0.0
44.0	0.0	0.0
45.0	0.0	0.0
46.0	0.0	0.0
47.0	0.0	0.0
48.0	0.0	0.0
49.0	0.0	0.0
50.0	0.0	0.0
51.0	0.0	0.0
52.0	0.0	0.0
53.0	0.0	0.0
54.0	0.0	0.0
55.0	0.0	0.0
56.0	0.0	0.0
57.0	0.0	0.0
58.0	0.0	0.0
59.0	0.0	0.0
60.0	0.0	0.0
0.0	0.1	0.011342663489009714
1.0	0.1	0.011331152654730291
2.0	0.1	0.011255671005186053
3.0	0.1	0.01114244280219841
4.0	0.1	0.010977384684200512
5.0	0.1	0.010761449200765305
6.0	0.1	0.010496273537315933
7.0	0.1	0.010181560217730978
8.0	0.1	0.00983668933292816
9.0	0.1	0.009467487111103878
10.0	0.1	0.009050849891017032
11.0	0.1	0.008622723012582111
12.0	0.1	0.008153131333415584
13.0	0.1	0.007677053282897221
14.0	0.1	0.0071878156208560326
15.0	0.1	0.006673991297398061
16.0	0.1	0.006189852439336834
17.0	0.1	0.005691739200795111
18.0	0.1	0.005207218821609622
19.0	0.1	0.0047216492326935325
20.0	0.1	0.00427102329023698
21.0	0.1	0.003852824421744059
22.0	0.1	0.00345350543247423
23.0	0.1	0.003101008019852882
24.0	0.1	0.002763717336255652
25.0	0.1	0.002459782584489784
26.0	0.1	0.0021760764470982637
27.0	0.1	0.001927393359760269
28.0	0.1	0.001704587814083
29.0	0.1	0.0014977315517218153
30.0	0.1	0.0013259707007890601
31.0	0.1	0.001162012572693392
32.0	0.1	0.0010169057298279119
33.0	0.1	0.0008829701016170073
34.0	0.1	0.0007695338370698223
35.0	0.1	0.0006746119577996828
36.0	0.1	0.0005900411281752292
37.0	0.1	0.0005115203404684615
38.0	0.1	0.0004474865138121073
39.0	0.1	0.00039125401480532196
40.0	0.1	0.00034334353471387146
41.0	0.1	0.0003020084479577232
42.0	0.1	0.0002662791530748586
43.0	0.1	0.00023525577638791676
44.0	0.1	0.0002068299972999786
45.0	0.1	0.00018759254214698067
46.0	0.1	0.00017086143489791566
47.0	0.1	0.00015495356310633494
48.0	0.1	0.0001418316962234548
49.0	0.1	0.00012900705246324744
50.0	0.1	0.00011180471555685712
51.0	0.1	0.00010032536084166467
52.0	0.1	9.242625952929939e-05
53.0	0.1	8.481835289629326e-05
54.0	0.1	7.74437109378973e-05
55.0	0.1	7.179931130687871e-05
56.0	0.1	6.270246270821855e-05
57.0	0.1	5.711971091069135e-05
58.0	0.1	5.251653865425955e-05
59.0	0.1	4.77993767904805e-05
60.0	0.1	4.434835704759675e-05
0.0	0.2	0.04435863863768556
1.0	0.2	0.04430570658806868
2.0	0.2	0.04395900459139595
3.0	0.2	0.04344021742329798
4.0	0.2	0.04268673615825158
5.0	0.2	0.0417059761258589
6.0	0.2	0.040509338138269776
7.0	0.2	0.03910022860870226
8.0	0.2	0.03756992680306076
9.0	0.2	0.035947690461374714
10.0	0.2	0.034136999782225654
11.0	0.2	0.03229842185148717
12.0	0.2	0.030307520063305022
13.0	0.2	0.02831661679623928
14.0	0.2	0.026299521700413733
15.0	0.2	0.024212519745162475
16.0	0.2	0.022275562191533708
17.0	0.2	0.020312493108611576
18.0	0.2	0.018431953673207026
19.0	0.2	0.016575963174546716
20.0	0.2	0.014879051255198852
21.0	0.2	0.013326190066089434
22.0	0.2	0.01186307332085469
23.0	0.2	0.010587426043870774
24.0	0.2	0.009380733036672553
25.0	0.2	0.008304997646453267
26.0	0.2	0.007310782698531499
27.0	0.2	0.006447145749154789
28.0	0.2	0.005679591489312265
29.0	0.2	0.004972225681195734
30.0	0.2	0.004388700045248432
31.0	0.2	0.003834916684202167
32.0	0.2	0.0033474326823198564
33.0	0.2	0.0028996645528478558
34.0	0.2	0.002522067756895709
35.0	0.2	0.0022072532180562546
36.0	0.2	0.0019276524922513427
37.0	0.2	0.0016687986593467486
38.0	0.2	0.001458233209166289
39.0	0.2	0.0012737137216318763
40.0	0.2	0.0011167911718091505
41.0	0.2	0.000981618983478866
42.0	0.2	0.0008649381118980714
43.0	0.2	0.0007637452457255027
44.0	0.2	0.0006711231367126739
45.0	0.2	0.0006084932040074528
46.0	0.2	0.0005540578272736394
47.0	0.2	0.0005023309227034943
48.0	0.2	0.0004596851456786229
49.0	0.2	0.00041802450754677503
50.0	0.2	0.0003621727853485016
51.0	0.2	0.00032492116440902284
52.0	0.2	0.0002992966534031656
53.0	0.2	0.00027462358915409464
54.0	0.2	0.0002507134093534414
55.0	0.2	0.0002324172880847636
56.0	0.2	0.0002029378900391222
57.0	0.2	0.00018485104861937928
58.0	0.2	0.00016994051784894297
59.0	0.2	0.00015466327668787685
60.0	0.2	0.00014348868972704904
0.0	0.3	0.0961990079875415
1.0	0.3	0.09607019333046801
2.0	0.3	0.09522714733513038
3.0	0.3	0.09396788041858639
4.0	0.3	0.09214372388636771
5.0	0.3	0.08977793399658063
6.0	0.3	0.08690479727953486
7.0	0.3	0.0835407214366352
8.0	0.3	0.07991131645566026
9.0	0.3	0.07609179835317828
10.0	0.3	0.0718632579964707
11.0	0.3	0.06760795203791393
12.0	0.3	0.06304471870355086
13.0	0.3	0.05852899343917306
14.0	0.3	0.05400343668400879
15.0	0.3	0.04937473325119638
16.0	0.3	0.0451286906827585
17.0	0.3	0.040875348033070594
18.0	0.3	0.03684882532013007
19.0	0.3	0.03292161575480436
20.0	0.3	0.0293722434713438
21.0	0.3	0.026159119998501783
22.0	0.3	0.023162557115424014
23.0	0.3	0.020574601408073264
24.0	0.3	0.01814782355253169
25.0	0.3	0.016001967415483497
26.0	0.3	0.014033524840949939
27.0	0.3	0.012335186787987928
28.0	0.3	0.01083485741348186
29.0	0.3	0.009459753014155747
30.0	0.3	0.008330871118981216
31.0	0.3	0.007264114182824861
32.0	0.3	0.006328777928130118
33.0	0.3	0.005472704071093287
34.0	0.3	0.004753067546722549
35.0	0.3	0.004154678634080721
36.0	0.3	0.0036244397849395592
37.0	0.3	0.00313456666914218
38.0	0.3	0.00273680220858063
39.0	0.3	0.0023887736982243085
40.0	0.3	0.002093189545105102
41.0	0.3	0.0018388645905914349
42.0	0.3	0.0016195464307107985
43.0	0.3	0.0014295018806949123
44.0	0.3	0.0012556852174662502
45.0	0.3	0.0011382238022979504
46.0	0.3	0.0010361778719018982
47.0	0.3	0.0009392499939385308
48.0	0.3	0.0008593678258988148
49.0	0.3	0.0007813567532261164
50.0	0.3	0.0006768121952914885
51.0	0.3	0.0006071090865347912
52.0	0.3	0.0005591737503459874
53.0	0.3	0.0005130273569782765
54.0	0.3	0.0004683163107671495
55.0	0.3	0.00043410900274834795
56.0	0.3	0.0003790033092425603
57.0	0.3	0.00034520000673296563
58.0	0.3	0.00031733665599787027
59.0	0.3	0.000288791407299502
60.0	0.3	0.00026791405607072755
0.0	0.4	0.16268172844736772
1.0	0.4	0.16244646121743953
2.0	0.4	0.160907400767341
3.0	0.4	0.1586107224647569
4.0	0.4	0.155288667327556
5.0	0.4	0.15098916455431177
6.0	0.4	0.1457818936781133
7.0	0.4	0.13970587946914162
8.0	0.4	0.1331776611427797
9.0	0.4	0.12633974029112127
10.0	0.4	0.11881059180110737
11.0	0.4	0.11128021087769303
12.0	0.4	0.10325986200696204
13.0	0.4	0.09538242655964477
14.0	0.4	0.08755053796334003
15.0	0.4	0.07960855161782573
16.0	0.4	0.07238692269112576
17.0	0.4	0.06521678161620727
18.0	0.4	0.05849016127054803
19.0	0.4	0.051988727114719566
20.0	0.4	0.04616470006711202
21.0	0.4	0.040935979476564605
22.0	0.4	0.036097766875298073
23.0	0.4	0.03194937974669164
24.0	0.4	0.028085060789266033
25.0	0.4	0.024689036204752553
26.0	0.4	0.02159124939491155
27.0	0.4	0.01893206578666626
28.0	0.4	0.016593406362961322
29.0	0.4	0.014458626671423804
30.0	0.4	0.012712325736971158
31.0	0.4	0.011067307375166821
32.0	0.4	0.00962909697828135
33.0	0.4	0.008316167445084796
34.0	0.4	0.007215007202075644
35.0	0.4	0.006301130181298624
36.0	0.4	0.005492666448680541
37.0	0.4	0.004746862266120587
